OBJECTID,Nature_Of_,Premise_Ty,Organizati,Building_N,Street_Typ,Street_Nam,Landmark,Locality,City,Post_Offic,District,Sub_Distri,State,Postman_Be,Pincode,SymbolID,lat,long
0,URBAN,STADIUM,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,CLUB,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,MANDIR,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,ROW HOUSE,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,BUNGLOWS,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,FLAT,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,BUNGLOW,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,ASHRAM,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,SHOPPING CENTRE,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,MALL,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,TENAMENTS,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,11000,0,,0.0,0.0
0,URBAN,FLAT,,,ROAD,CHANDKHEDA ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,HOUSE,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,HOUSE,,,CHAWK,JAVAHR CHAWK,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,FLAT,,,CHAWK,JAVAHR CHAWK,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,TENAMENTS,,,CHAWK,JAVAHR CHAWK,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,SHOP,,,ROAD,CHANDKHEDA ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,SHOP,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,TENAMENTS,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,FLAT,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,SHOP,,,,CHANDKHEDA ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,TENAMENTS,,,ROAD,CHANDKHEDA ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,OFFICE,,,ROAD,CHANDKHEDA ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,OFFICE,JAMIN SAPANDAK OFFICE,,ROAD,CHANDKHEDA ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,12000,0,,0.0,0.0
0,URBAN,CLINIC,DOCTOR GAURANG BHATT'S CLINIC,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,FLAT,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,BUNGLOW,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,HALL,,,ROAD,RAMNAGAR ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,MANDIR,,,ROAD,RAMNAGAR ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,FLAT,,,ROAD,RAMNAGAR ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,SHOPPING CENTRE,,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,BANK,H.D.F.C. BANK,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,SHOP,PATEL STORES,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,BUNGLOW,,,ROAD,HIGHWAY ROAD,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,SHOPPING CENTRE,SHAKTI CHA GOL BHANDAR,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,SHOPPING CENTRE,UMIYA FERTILIZER,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URBAN,SHOPPING CENTRE,PRAVIN HARDWARE,,,,,SABARMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,13000,0,,0.0,0.0
0,URABAN,HOUSE,,,,,,SABRMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,14000,0,,0.0,0.0
0,URABAN,FLAT,,,,,,SABRMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,14000,0,,0.0,0.0
0,URABAN,BUNGLOW,,,,,,SABRMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,14000,0,,0.0,0.0
0,URABAN,QUARTER,,,,,,SABRMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,14000,0,,0.0,0.0
0,URABAN,APPARTMENT,,,,,,SABRMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,14000,0,,0.0,0.0
0,URABAN,FLAT,,,,ROAD,,SABRMATI,,SABARMATI POST OFFICE,AHMEDABAD,,GUJARAT,14000,0,,0.0,0.0
0,URBAN,HOUSE,,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,HOUSE,,,SOCIETY,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,HOUSE,,,APPATMENT,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,HOUSE,,,HOUSE,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,ANANAT STEEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,SIDDESHARI RATO,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,YOGI ENTARPRIS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,S B I BANK (60147),,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,ACROL IND,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,ANKUR ENTARPRISE,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,GANSHAM PUMP,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,A M ENGG,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,ASHWIN ENGG,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,SHEE RAM IND,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,NEEL ENTERPRISE,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,NATAIONAL IND,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,SHED,P P ENTARPRISE,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,1000,380023,,0.0,0.0
0,URBAN,STREET,PAYAL SHOPPOSITEING,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,HOUSE,SHIV CHAMBERS,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,BANNER ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,ARCHANA ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,BILAL COMPLEX,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,TEJENDRA ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,BHARAT BOBIN CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,CHOTA GARIB NAGAR,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,KAMDAR ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,SHRI HARI ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,KIRANA ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,DHARNI DHAR ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,SIDDHI ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,SHREE JI ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,NARNARAYAN ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,SUKHRAM ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,UMIYA ESTATE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,MANU SAHEB NI CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,ESTATE,JAI RAM PESTE,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,MANI LAL CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,CHUNILAL DEVSHANKAR CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,HASAN SHAHID DARGAH CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,SHANTI NIKETAN NI CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,NATHA MANGAL NA CHAPRA,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,GARIB NAGAR,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,JUNI KASAI CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,CHANDULAL CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,JUNI MEDAVALI CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,BHIKHA BHAI NI CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,AMBA LAL CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,KASHAM CHIPA CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,PRABHAVATI CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,RANG WALI CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,NAVI KASAI CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,NOOR NAGAR,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,JETHA KUMBAR CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,CHAWL,NAROTTAM MAHARAJ CHAWL,,,,,,AHMEDABAD,,AHMEDABAD,,GUJARAT,2000,380023,,0.0,0.0
0,URBAN,HOUSE,M H VALVA P LTD,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,P R LIGHT INDIA P LTD,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,PATEL TIN MENYU CO,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,JAY SHREE ENGINEERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,RIYA ENTER PRISE,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,JAYANT STEEL CORP,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,DINESH ENGINEERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,RAJA AGENCY,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,NAVNEET LAL POCHALAL PATEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,VIPUL ENGINEERING,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,GUJARAT STANT AND SPARES,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,RATAN TEXTILES,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,AMBICA ENGINEES CORP,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,MAHESH PETR=ERN WORKERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,BHADRAKALI ENG WOREKRS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,MAULIK PLASTIC,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,JAYESH VEDING EORKERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,MINA STEEL WORKERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,ALAM PLASTIC,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,JATIN PRODUCT,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,SUNIL INDUSTRIES,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,VIJAY POLYMARSH,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,METRO STEEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,SATYA NARAYAN RUBBER PROD,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,JAIN PLASTIC,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,MAHALAXMI PLAST IND,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,ARVIND FOUNDARY,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,HIMALAYA ENG WORKERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,BHAGYODAY FOUNDARY,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,VIJAY INDUSTRIES,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,AAKANSHA POLY FLATS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,AARTI INDUSTRIES,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,SANJAY SALES,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,SIKO METAL AND TUBES,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,KRISHNA  MACHINARY AND TULS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,VISHWAKARMA FEB,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,POONAM POLYMERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,FIRDOSH MOLDING,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,SUN FORJE,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,WESTERN STEEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,HITENDRA PETARN WORKERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,M D ENG EORKERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,CALICO METAL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,PRATIK METAL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,PRAKASH STEEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,VIMAL METAL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,GAUTAM STEEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,RAM SURI METAL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,JOGINDER P PATEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,LALIT METAL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,SHAKRI POLIMERC AND P,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,AHMEDABAD ENG WORKERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,PALLAVI KEMICAL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,TEXTILE,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,TOOLS AND METAL CORP,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,UMA ENG,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,AMBICA PLASTIC,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,JAY BHAVANI ENG WORKS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,TEKNO REFRI,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,SHAKARA PIPE,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,VISHWMBHAR STEEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,SITTON TRANSMISHAN CO,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,MARGO INDUSTRIES,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,AMBICA STEEL CORPORATION,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,TULSI METAL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,HRUSHABH STEEL,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,RAJA PLASTIC,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,KET MEK FOOD,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
0,URBAN,HOUSE,NAVYUG ENGINEERS,,,,,RAKHIAL UDHYOG VISTAR,AHMEDABAD,,AHMEDABAD,,GUJARAT,3000,380023,,0.0,0.0
